TMU ID, Legacy TMU ID, Site Name,,,,,,,,,
233C060F5CC92DDDE053802011AC0D83,30016383,TMU Site 9956/1 on link A1081 westbound between A505/B653 and M1 J10; GPS Ref: 509008;218723; Westbound,,,,,,,,,
,,,,,,,,,,,
Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2016-07-02,17:29:00,5,432,414,11,7,0,80.89,15,200110536,4
2016-07-02,17:44:00,5,388,369,11,5,3,79.4,15,200110536,4
2016-07-02,17:59:00,5,430,406,13,6,5,80.37,15,200110536,4
2016-07-02,18:14:00,5,356,326,10,13,7,79.98,15,200110536,4
2016-07-02,18:29:00,5,369,343,16,6,4,81.33,15,200110536,4
2016-07-02,18:44:00,5,368,350,12,3,3,80.21,15,200110536,4
2016-07-02,18:59:00,5,351,336,8,5,2,79.61,15,200110536,4
2016-07-02,19:14:00,5,314,299,7,4,4,81.18,15,200110536,4
2016-07-02,19:29:00,5,274,257,13,3,1,81.16,15,200110536,4
2016-07-02,19:44:00,5,293,282,8,0,3,80.8,15,200110536,4
2016-07-02,19:59:00,5,297,281,9,6,1,80.89,15,200110536,4
2016-07-02,20:14:00,5,311,292,10,4,5,81,15,200110536,4
2016-07-02,20:29:00,5,334,315,9,6,4,78.62,15,200110536,4
2016-07-02,20:44:00,5,321,306,11,2,2,79.42,15,200110536,4
2016-07-02,20:59:00,5,267,249,7,8,3,79.9,15,200110536,4
2016-07-02,21:14:00,5,223,204,7,5,7,78.77,15,200110536,4
2016-07-02,21:29:00,5,183,173,6,4,0,81.06,15,200110536,4
2016-07-02,21:44:00,5,183,170,8,3,2,80.46,15,200110536,4
2016-07-02,21:59:00,5,175,167,5,2,1,80.25,15,200110536,4
2016-07-02,22:14:00,5,224,208,6,4,6,80.77,15,200110536,4
2016-07-02,22:29:00,5,252,239,8,2,3,78.93,15,200110536,4
2016-07-02,22:44:00,5,227,213,7,4,3,78.24,15,200110536,4
2016-07-02,22:59:00,5,148,140,5,3,0,78.92,15,200110536,4
2016-07-02,23:14:00,5,174,162,5,3,4,75.73,15,200110536,4
2016-07-02,23:29:00,5,175,163,6,2,4,79.38,15,200110536,4
2016-07-02,23:44:00,5,171,165,1,3,2,78.53,15,200110536,4
2016-07-02,23:59:00,5,223,213,7,2,1,78.16,15,200110536,4
2016-07-03,0:14:00,5,228,216,6,1,5,79.08,15,200110536,4
2016-07-03,0:29:00,5,222,210,10,2,0,78.91,15,200110536,4
2016-07-03,0:44:00,5,236,213,11,8,4,78.61,15,200110536,4
2016-07-03,0:59:00,5,245,229,9,4,3,78.69,15,200110536,4
2016-07-03,1:14:00,6,179,167,5,4,3,79.44,15,200110536,4
2016-07-03,1:29:00,6,151,135,8,7,1,80.02,15,200110536,4
2016-07-03,1:44:00,6,170,159,5,4,2,79.96,15,200110536,4
2016-07-03,1:59:00,6,154,145,6,2,1,79.83,15,200110536,4
2016-07-03,2:14:00,6,151,145,2,2,2,79.63,15,200110536,4
2016-07-03,2:29:00,6,142,137,2,1,2,80.61,15,200110536,4
2016-07-03,2:44:00,6,89,84,3,2,0,82.05,15,200110536,4
2016-07-03,2:59:00,6,115,111,2,0,2,80.18,15,200110536,4
2016-07-03,3:14:00,6,103,93,2,3,5,79.5,15,200110536,4
2016-07-03,3:29:00,6,70,64,5,1,0,80.24,15,200110536,4
2016-07-03,3:44:00,6,87,78,4,2,3,79.83,15,200110536,4
2016-07-03,3:59:00,6,96,83,9,2,2,81.04,15,200110536,4
2016-07-03,4:14:00,6,105,91,5,4,5,78.54,15,200110536,4
2016-07-03,4:29:00,6,140,128,7,4,1,81.34,15,200110536,4
2016-07-03,4:44:00,6,142,131,9,1,1,82.59,15,200110536,4
2016-07-03,4:59:00,6,143,130,7,4,2,81.46,15,200110536,4
2016-07-03,5:14:00,6,172,157,7,3,5,80.52,15,200110536,4
2016-07-03,5:29:00,6,203,188,12,2,1,79.58,15,200110536,4
2016-07-03,5:44:00,6,184,169,11,3,1,78.93,15,200110536,4
2016-07-03,5:59:00,6,199,180,14,1,4,81.16,15,200110536,4
2016-07-03,6:14:00,6,226,199,17,7,3,79.99,15,200110536,4
2016-07-03,6:29:00,6,251,227,18,4,2,77.76,15,200110536,4
2016-07-03,6:44:00,6,308,294,11,2,1,79.16,15,200110536,4
2016-07-03,6:59:00,6,278,253,15,3,7,78.21,15,200110536,4
2016-07-03,7:14:00,6,296,278,12,3,3,79.62,15,200110536,4
2016-07-03,7:29:00,6,307,292,7,2,6,78.29,15,200110536,4
2016-07-03,7:44:00,6,310,279,21,8,2,77.7,15,200110536,4
2016-07-03,7:59:00,6,301,282,9,5,5,80.73,15,200110536,4
2016-07-03,8:14:00,6,316,291,14,6,5,79.48,15,200110536,4
2016-07-03,8:29:00,6,309,290,10,5,4,80.19,15,200110536,4
2016-07-03,8:44:00,6,325,293,12,10,10,78.49,15,200110536,4
2016-07-03,8:59:00,6,337,320,8,3,6,79.49,15,200110536,4
2016-07-03,9:14:00,6,344,322,9,4,9,78.47,15,200110536,4
2016-07-03,9:29:00,6,327,291,14,11,11,79.38,15,200110536,4
2016-07-03,9:44:00,6,352,336,7,4,5,79.66,15,200110536,4
2016-07-03,9:59:00,6,324,304,13,5,2,79.7,15,200110536,4
2016-07-03,10:14:00,6,374,349,11,6,8,79.2,15,200110536,4
2016-07-03,10:29:00,6,450,424,17,5,4,77.47,15,200110536,4
2016-07-03,10:44:00,6,449,426,16,3,4,77.38,15,200110536,4
2016-07-03,10:59:00,6,403,371,17,10,5,79.72,15,200110536,4
2016-07-03,11:14:00,6,397,374,15,5,3,78.28,15,200110536,4
2016-07-03,11:29:00,6,439,412,18,5,4,78.64,15,200110536,4
2016-07-03,11:44:00,6,495,472,11,2,10,78.09,15,200110536,4
2016-07-03,11:59:00,6,465,445,9,4,7,78.84,15,200110536,4
2016-07-03,12:14:00,6,503,488,6,3,6,78.02,15,200110536,4
2016-07-03,12:29:00,6,488,465,14,6,3,78.89,15,200110536,4
2016-07-03,12:44:00,6,471,452,15,2,2,77.96,15,200110536,4
2016-07-03,12:59:00,6,495,472,10,7,6,78.17,15,200110536,4
2016-07-03,13:14:00,6,519,490,20,5,4,78.15,15,200110536,4
2016-07-03,13:29:00,6,463,436,21,5,1,79.45,15,200110536,4
2016-07-03,13:44:00,6,466,432,20,9,5,79.28,15,200110536,4
2016-07-03,13:59:00,6,491,473,12,3,3,79.39,15,200110536,4
2016-07-03,14:14:00,6,492,464,11,4,13,79.51,15,200110536,4
2016-07-03,14:29:00,6,497,477,11,4,5,79.7,15,200110536,4
2016-07-03,14:44:00,6,463,438,19,4,2,78.88,15,200110536,4
2016-07-03,14:59:00,6,485,459,15,8,3,79.59,15,200110536,4
2016-07-03,15:14:00,6,464,441,15,5,3,78.84,15,200110536,4
2016-07-03,15:29:00,6,497,473,14,6,4,77.61,15,200110536,4
2016-07-03,15:44:00,6,448,430,9,5,4,80.33,15,200110536,4
2016-07-03,15:59:00,6,428,412,7,5,4,79.99,15,200110536,4
2016-07-03,16:14:00,6,438,418,5,7,8,79.69,15,200110536,4
2016-07-03,16:29:00,6,447,413,19,10,5,79.27,15,200110536,4
2016-07-03,16:44:00,6,519,504,11,0,4,78.6,15,200110536,4
2016-07-03,16:59:00,6,432,412,13,3,4,79.85,15,200110536,4
2016-07-03,17:14:00,6,437,423,9,3,2,80.51,15,200110536,4
2016-07-03,17:29:00,6,432,422,8,2,0,80.33,15,200110536,4
2016-07-03,17:44:00,6,467,450,12,2,3,79.81,15,200110536,4
2016-07-03,17:59:00,6,434,423,5,3,3,81.89,15,200110536,4
2016-07-03,18:14:00,6,435,409,11,10,5,80.78,15,200110536,4
2016-07-03,18:29:00,6,431,412,9,6,4,79.33,15,200110536,4
2016-07-03,18:44:00,6,435,407,16,7,5,80.41,15,200110536,4
2016-07-03,18:59:00,6,413,394,12,6,1,80.69,15,200110536,4
2016-07-03,19:14:00,6,419,403,10,1,5,80.78,15,200110536,4
2016-07-03,19:29:00,6,399,382,14,0,3,80.2,15,200110536,4
2016-07-03,19:44:00,6,432,422,8,1,1,78.54,15,200110536,4
2016-07-03,19:59:00,6,397,383,8,2,4,79.71,15,200110536,4
2016-07-03,20:14:00,6,409,392,12,2,3,79.48,15,200110536,4
2016-07-03,20:29:00,6,402,376,15,8,3,80.06,15,200110536,4
2016-07-03,20:44:00,6,392,369,13,4,6,79.85,15,200110536,4
2016-07-03,20:59:00,6,383,367,11,2,3,79.99,15,200110536,4
2016-07-03,21:14:00,6,366,344,14,3,5,78.93,15,200110536,4
2016-07-03,21:29:00,6,288,273,7,4,4,80.44,15,200110536,4
2016-07-03,21:44:00,6,269,262,6,1,0,79.71,15,200110536,4
2016-07-03,21:59:00,6,226,218,3,3,2,80.49,15,200110536,4
2016-07-03,22:14:00,6,261,237,14,4,6,78.36,15,200110536,4
2016-07-03,22:29:00,6,216,205,9,0,2,78.79,15,200110536,4
2016-07-03,22:44:00,6,260,240,14,3,3,80.52,15,200110536,4
2016-07-03,22:59:00,6,265,238,21,5,1,80.07,15,200110536,4
2016-07-03,23:14:00,6,217,198,9,1,9,79.67,15,200110536,4
2016-07-03,23:29:00,6,148,130,7,6,5,80.73,15,200110536,4
2016-07-03,23:44:00,6,186,170,9,1,6,81.64,15,200110536,4
2016-07-03,23:59:00,6,261,240,9,6,6,77.95,15,200110536,4
